GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q13557	GO:0071277	cellular response to calcium ion	P
UniProtKB	Q13557	GO:0086003	cardiac muscle cell contraction	P
UniProtKB	Q13557	GO:0086091	regulation of heart rate by cardiac conduction	P
UniProtKB	Q13557	GO:0098901	regulation of cardiac muscle cell action potential	P
UniProtKB	Q13557	GO:0098909	regulation of cardiac muscle cell action potential involved in regulation of contraction	P
UniProtKB	Q13557	GO:1901844	regulation of cell communication by electrical coupling involved in cardiac conduction	P
UniProtKB	Q13557	GO:1901897	regulation of relaxation of cardiac muscle	P
UniProtKB	Q13557	GO:1902306	negative regulation of sodium ion transmembrane transport	P
UniProtKB	Q13557	GO:1902514	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	P
UniProtKB	Q13557	GO:2000650	negative regulation of sodium ion transmembrane transporter activity	P
UniProtKB	Q13627	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	Q13627	GO:0006468	protein phosphorylation	P
UniProtKB	Q13627	GO:0006468	protein phosphorylation	P
UniProtKB	Q13627	GO:0006468	protein phosphorylation	P
UniProtKB	Q13627	GO:0007399	nervous system development	P
UniProtKB	Q13627	GO:0007623	circadian rhythm	P
UniProtKB	Q13627	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q13627	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q13627	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q13627	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q13627	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	Q13627	GO:0031115	negative regulation of microtubule polymerization	P
UniProtKB	Q13627	GO:0033120	positive regulation of RNA splicing	P
UniProtKB	Q13627	GO:0034205	amyloid-beta formation	P
UniProtKB	Q13627	GO:0036289	peptidyl-serine autophosphorylation	P
UniProtKB	Q13627	GO:0038083	peptidyl-tyrosine autophosphorylation	P
UniProtKB	Q13627	GO:0038083	peptidyl-tyrosine autophosphorylation	P
UniProtKB	Q13627	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	Q13627	GO:0045893	positive regulation of DNA-templated transcription	P
UniProtKB	Q13627	GO:0046777	protein autophosphorylation	P
UniProtKB	Q13627	GO:0090310	negative regulation of DNA methylation-dependent heterochromatin formation	P
UniProtKB	Q13627	GO:0090312	positive regulation of protein deacetylation	P
UniProtKB	Q13882	GO:0006468	protein phosphorylation	P
UniProtKB	Q13882	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	P
UniProtKB	Q13882	GO:0007260	tyrosine phosphorylation of STAT protein	P
UniProtKB	Q13882	GO:0007260	tyrosine phosphorylation of STAT protein	P
UniProtKB	Q13882	GO:0010976	positive regulation of neuron projection development	P
UniProtKB	Q13882	GO:0016477	cell migration	P
UniProtKB	Q13882	GO:0030154	cell differentiation	P
UniProtKB	Q13882	GO:0038128	ERBB2 signaling pathway	P
UniProtKB	Q13882	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	P
UniProtKB	Q13882	GO:0045087	innate immune response	P
UniProtKB	Q13882	GO:0045740	positive regulation of DNA replication	P
UniProtKB	Q13882	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	P
UniProtKB	Q13882	GO:0045787	positive regulation of cell cycle	P
UniProtKB	Q13882	GO:0046777	protein autophosphorylation	P
UniProtKB	Q13882	GO:0061099	negative regulation of protein tyrosine kinase activity	P
UniProtKB	Q13882	GO:0071300	cellular response to retinoic acid	P
UniProtKB	Q13976	GO:0006468	protein phosphorylation	P
UniProtKB	Q13976	GO:0006468	protein phosphorylation	P
UniProtKB	Q13976	GO:0007165	signal transduction	P
UniProtKB	Q13976	GO:0010737	protein kinase A signaling	P
UniProtKB	Q13976	GO:0030036	actin cytoskeleton organization	P
UniProtKB	Q13976	GO:0043087	regulation of GTPase activity	P
UniProtKB	Q13976	GO:0090331	negative regulation of platelet aggregation	P
UniProtKB	Q13976	GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	P
UniProtKB	Q13976	GO:1904753	negative regulation of vascular associated smooth muscle cell migration	P
UniProtKB	Q14012	GO:0006468	protein phosphorylation	P
UniProtKB	Q14012	GO:0006468	protein phosphorylation	P
UniProtKB	Q14012	GO:0007165	signal transduction	P
UniProtKB	Q14012	GO:0007165	signal transduction	P
UniProtKB	Q14012	GO:0010976	positive regulation of neuron projection development	P
UniProtKB	Q14012	GO:0032091	negative regulation of protein binding	P
UniProtKB	Q14012	GO:0032880	regulation of protein localization	P
UniProtKB	Q14012	GO:0035556	intracellular signal transduction	P
UniProtKB	Q14012	GO:0043393	regulation of protein binding	P
UniProtKB	Q14012	GO:0045944	positive regulation of transcription by RNA polymerase II	P
UniProtKB	Q14012	GO:0046827	positive regulation of protein export from nucleus	P
UniProtKB	Q14012	GO:0051147	regulation of muscle cell differentiation	P
UniProtKB	Q14012	GO:0051149	positive regulation of muscle cell differentiation	P
UniProtKB	Q14012	GO:0051835	positive regulation of synapse structural plasticity	P
UniProtKB	Q14012	GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	P
UniProtKB	Q14012	GO:0060999	positive regulation of dendritic spine development	P
UniProtKB	Q14012	GO:0071902	positive regulation of protein serine/threonine kinase activity	P
UniProtKB	Q14164	GO:0006955	immune response	P
UniProtKB	Q14164	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	Q14164	GO:0010884	positive regulation of lipid storage	P
UniProtKB	Q14164	GO:0032481	positive regulation of type I interferon production	P
UniProtKB	Q14164	GO:0035456	response to interferon-beta	P
UniProtKB	Q14164	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	P
UniProtKB	Q14164	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	P
UniProtKB	Q14164	GO:0051091	positive regulation of DNA-binding transcription factor activity	P
UniProtKB	Q14164	GO:0051607	defense response to virus	P
UniProtKB	Q14164	GO:0051607	defense response to virus	P
UniProtKB	Q14164	GO:0060337	type I interferon-mediated signaling pathway	P
UniProtKB	Q14164	GO:0060337	type I interferon-mediated signaling pathway	P
UniProtKB	Q14164	GO:0060340	positive regulation of type I interferon-mediated signaling pathway	P
UniProtKB	Q14289	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	Q14289	GO:0001954	positive regulation of cell-matrix adhesion	P
UniProtKB	Q14289	GO:0002040	sprouting angiogenesis	P
UniProtKB	Q14289	GO:0002315	marginal zone B cell differentiation	P
UniProtKB	Q14289	GO:0006468	protein phosphorylation	P
UniProtKB	Q14289	GO:0006915	apoptotic process	P
UniProtKB	Q14289	GO:0006968	cellular defense response	P
UniProtKB	Q14289	GO:0007165	signal transduction	P
UniProtKB	Q14289	GO:0007165	signal transduction	P
UniProtKB	Q14289	GO:0007166	cell surface receptor signaling pathway	P
UniProtKB	Q14289	GO:0007172	signal complex assembly	P
UniProtKB	Q14289	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	Q14289	GO:0007229	integrin-mediated signaling pathway	P
UniProtKB	Q14289	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	Q14289	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	Q14289	GO:0008285	negative regulation of cell population proliferation	P
UniProtKB	Q14289	GO:0008360	regulation of cell shape	P
UniProtKB	Q14289	GO:0010595	positive regulation of endothelial cell migration	P
UniProtKB	Q14289	GO:0010758	regulation of macrophage chemotaxis	P
UniProtKB	Q14289	GO:0010976	positive regulation of neuron projection development	P
UniProtKB	Q14289	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	Q14289	GO:0030155	regulation of cell adhesion	P
UniProtKB	Q14289	GO:0030155	regulation of cell adhesion	P
UniProtKB	Q14289	GO:0030335	positive regulation of cell migration	P
UniProtKB	Q14289	GO:0030335	positive regulation of cell migration	P
UniProtKB	Q14289	GO:0030502	negative regulation of bone mineralization	P
UniProtKB	Q14289	GO:0030838	positive regulation of actin filament polymerization	P
UniProtKB	Q14289	GO:0030865	cortical cytoskeleton organization	P
UniProtKB	Q14289	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	Q14289	GO:0033209	tumor necrosis factor-mediated signaling pathway	P
UniProtKB	Q14289	GO:0035235	ionotropic glutamate receptor signaling pathway	P
UniProtKB	Q14289	GO:0038083	peptidyl-tyrosine autophosphorylation	P
UniProtKB	Q14289	GO:0042976	activation of Janus kinase activity	P
UniProtKB	Q14289	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	Q14289	GO:0043267	negative regulation of potassium ion transport	P
UniProtKB	Q14289	GO:0043524	negative regulation of neuron apoptotic process	P
UniProtKB	Q14289	GO:0045453	bone resorption	P
UniProtKB	Q14289	GO:0045638	negative regulation of myeloid cell differentiation	P
UniProtKB	Q14289	GO:0045860	positive regulation of protein kinase activity	P
UniProtKB	Q14289	GO:0046330	positive regulation of JNK cascade	P
UniProtKB	Q14289	GO:0046777	protein autophosphorylation	P
UniProtKB	Q14289	GO:0048010	vascular endothelial growth factor receptor signaling pathway	P
UniProtKB	Q14289	GO:0048167	regulation of synaptic plasticity	P
UniProtKB	Q14289	GO:0051279	regulation of release of sequestered calcium ion into cytosol	P
UniProtKB	Q14289	GO:0051968	positive regulation of synaptic transmission, glutamatergic	P
UniProtKB	Q14289	GO:0060291	long-term synaptic potentiation	P
UniProtKB	Q14289	GO:0065003	protein-containing complex assembly	P
UniProtKB	Q14289	GO:0070098	chemokine-mediated signaling pathway	P
UniProtKB	Q14289	GO:0070374	positive regulation of ERK1 and ERK2 cascade	P
UniProtKB	Q14289	GO:0071300	cellular response to retinoic acid	P
UniProtKB	Q14289	GO:0086100	endothelin receptor signaling pathway	P
UniProtKB	Q14289	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	P
UniProtKB	Q14289	GO:2000463	positive regulation of excitatory postsynaptic potential	P
UniProtKB	Q14289	GO:2000538	positive regulation of B cell chemotaxis	P
UniProtKB	Q14680	GO:0000086	G2/M transition of mitotic cell cycle	P
UniProtKB	Q14680	GO:0006915	apoptotic process	P
UniProtKB	Q14680	GO:0008283	cell population proliferation	P
UniProtKB	Q14680	GO:0030097	hemopoiesis	P
UniProtKB	Q14680	GO:0043065	positive regulation of apoptotic process	P
UniProtKB	Q14680	GO:0046777	protein autophosphorylation	P
UniProtKB	Q14680	GO:0061351	neural precursor cell proliferation	P
UniProtKB	Q15078	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	P
UniProtKB	Q15078	GO:0000226	microtubule cytoskeleton organization	P
UniProtKB	Q15078	GO:0001764	neuron migration	P
UniProtKB	Q15078	GO:0007158	neuron cell-cell adhesion	P
UniProtKB	Q15078	GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	P
UniProtKB	Q15078	GO:0007411	axon guidance	P
UniProtKB	Q15078	GO:0007411	axon guidance	P
UniProtKB	Q15078	GO:0007413	axonal fasciculation	P
UniProtKB	Q15078	GO:0007420	brain development	P
UniProtKB	Q15078	GO:0007420	brain development	P
UniProtKB	Q15078	GO:0007420	brain development	P
UniProtKB	Q15078	GO:0016241	regulation of macroautophagy	P
UniProtKB	Q15078	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q15078	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q15078	GO:0030182	neuron differentiation	P
UniProtKB	Q15078	GO:0031116	positive regulation of microtubule polymerization	P
UniProtKB	Q15078	GO:0031175	neuron projection development	P
UniProtKB	Q15078	GO:0031175	neuron projection development	P
UniProtKB	Q15078	GO:0035235	ionotropic glutamate receptor signaling pathway	P
UniProtKB	Q15078	GO:0043525	positive regulation of neuron apoptotic process	P
UniProtKB	Q15078	GO:0045664	regulation of neuron differentiation	P
UniProtKB	Q15078	GO:0045892	negative regulation of DNA-templated transcription	P
UniProtKB	Q15078	GO:0048013	ephrin receptor signaling pathway	P
UniProtKB	Q15078	GO:0061001	regulation of dendritic spine morphogenesis	P
UniProtKB	Q15118	GO:0006006	glucose metabolic process	P
UniProtKB	Q15118	GO:0008283	cell population proliferation	P
UniProtKB	Q15118	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	P
UniProtKB	Q15118	GO:0010510	regulation of acetyl-CoA biosynthetic process from pyruvate	P
UniProtKB	Q15118	GO:0010906	regulation of glucose metabolic process	P
UniProtKB	Q15118	GO:0010906	regulation of glucose metabolic process	P
UniProtKB	Q15118	GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	P
UniProtKB	Q15139	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q15139	GO:0001938	positive regulation of endothelial cell proliferation	P
UniProtKB	Q15139	GO:0007030	Golgi organization	P
UniProtKB	Q15139	GO:0007165	signal transduction	P
UniProtKB	Q15139	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	P
UniProtKB	Q15139	GO:0007229	integrin-mediated signaling pathway	P
UniProtKB	Q15139	GO:0010508	positive regulation of autophagy	P
UniProtKB	Q15139	GO:0010595	positive regulation of endothelial cell migration	P
UniProtKB	Q15139	GO:0010837	regulation of keratinocyte proliferation	P
UniProtKB	Q15139	GO:0010976	positive regulation of neuron projection development	P
UniProtKB	Q15139	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q15139	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q15139	GO:0030148	sphingolipid biosynthetic process	P
UniProtKB	Q15139	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	Q15139	GO:0034599	cellular response to oxidative stress	P
UniProtKB	Q15139	GO:0035556	intracellular signal transduction	P
UniProtKB	Q15139	GO:0035556	intracellular signal transduction	P
UniProtKB	Q15139	GO:0035556	intracellular signal transduction	P
UniProtKB	Q15139	GO:0035924	cellular response to vascular endothelial growth factor stimulus	P
UniProtKB	Q15139	GO:0035924	cellular response to vascular endothelial growth factor stimulus	P
UniProtKB	Q15139	GO:0035924	cellular response to vascular endothelial growth factor stimulus	P
UniProtKB	Q15139	GO:0035924	cellular response to vascular endothelial growth factor stimulus	P
UniProtKB	Q15139	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	P
UniProtKB	Q15139	GO:0043536	positive regulation of blood vessel endothelial cell migration	P
UniProtKB	Q15139	GO:0043536	positive regulation of blood vessel endothelial cell migration	P
UniProtKB	Q15139	GO:0045669	positive regulation of osteoblast differentiation	P
UniProtKB	Q15139	GO:0045766	positive regulation of angiogenesis	P
UniProtKB	Q15139	GO:0045766	positive regulation of angiogenesis	P
UniProtKB	Q15139	GO:0045766	positive regulation of angiogenesis	P
UniProtKB	Q15139	GO:0045806	negative regulation of endocytosis	P
UniProtKB	Q15139	GO:0045944	positive regulation of transcription by RNA polymerase II	P
UniProtKB	Q15139	GO:0045944	positive regulation of transcription by RNA polymerase II	P
UniProtKB	Q15139	GO:0046777	protein autophosphorylation	P
UniProtKB	Q15139	GO:0046777	protein autophosphorylation	P
UniProtKB	Q15139	GO:0048010	vascular endothelial growth factor receptor signaling pathway	P
UniProtKB	Q15139	GO:0048010	vascular endothelial growth factor receptor signaling pathway	P
UniProtKB	Q15139	GO:0048010	vascular endothelial growth factor receptor signaling pathway	P
UniProtKB	Q15139	GO:0048193	Golgi vesicle transport	P
UniProtKB	Q15139	GO:0051092	positive regulation of NF-kappaB transcription factor activity	P
UniProtKB	Q15139	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	Q15139	GO:0071447	cellular response to hydroperoxide	P
UniProtKB	Q15139	GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	P
UniProtKB	Q15139	GO:2001028	positive regulation of endothelial cell chemotaxis	P
UniProtKB	Q15139	GO:2001028	positive regulation of endothelial cell chemotaxis	P
UniProtKB	Q15139	GO:2001044	regulation of integrin-mediated signaling pathway	P
UniProtKB	Q15303	GO:0001755	neural crest cell migration	P
UniProtKB	Q15303	GO:0001934	positive regulation of protein phosphorylation	P
UniProtKB	Q15303	GO:0007165	signal transduction	P
UniProtKB	Q15303	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	P
UniProtKB	Q15303	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	P
UniProtKB	Q15303	GO:0007399	nervous system development	P
UniProtKB	Q15303	GO:0007507	heart development	P
UniProtKB	Q15303	GO:0007595	lactation	P
UniProtKB	Q15303	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	Q15303	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	Q15303	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	Q15303	GO:0008285	negative regulation of cell population proliferation	P
UniProtKB	Q15303	GO:0009880	embryonic pattern specification	P
UniProtKB	Q15303	GO:0016477	cell migration	P
UniProtKB	Q15303	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	Q15303	GO:0021551	central nervous system morphogenesis	P
UniProtKB	Q15303	GO:0021889	olfactory bulb interneuron differentiation	P
UniProtKB	Q15303	GO:0022008	neurogenesis	P
UniProtKB	Q15303	GO:0030334	regulation of cell migration	P
UniProtKB	Q15303	GO:0038130	ERBB4 signaling pathway	P
UniProtKB	Q15303	GO:0038130	ERBB4 signaling pathway	P
UniProtKB	Q15303	GO:0038138	ERBB4-ERBB4 signaling pathway	P
