GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005524	ATP binding	F
UniProtKB	Q9P289	GO:0042802	identical protein binding	F
UniProtKB	Q9P289	GO:0042803	protein homodimerization activity	F
UniProtKB	Q9P2K8	GO:0000049	tRNA binding	F
UniProtKB	Q9P2K8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P2K8	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	F
UniProtKB	Q9P2K8	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	F
UniProtKB	Q9P2K8	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	F
UniProtKB	Q9P2K8	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	F
UniProtKB	Q9P2K8	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	F
UniProtKB	Q9P2K8	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	F
UniProtKB	Q9P2K8	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	F
UniProtKB	Q9UBE8	GO:0000287	magnesium ion binding	F
UniProtKB	Q9UBE8	GO:0004672	protein kinase activity	F
UniProtKB	Q9UBE8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UBE8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UBE8	GO:0004707	MAP kinase activity	F
UniProtKB	Q9UBE8	GO:0004707	MAP kinase activity	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005515	protein binding	F
UniProtKB	Q9UBE8	GO:0005524	ATP binding	F
UniProtKB	Q9UBE8	GO:0031625	ubiquitin protein ligase binding	F
UniProtKB	Q9UBE8	GO:0042169	SH2 domain binding	F
UniProtKB	Q9UBE8	GO:0140297	DNA-binding transcription factor binding	F
UniProtKB	Q9UBE8	GO:0140297	DNA-binding transcription factor binding	F
UniProtKB	Q9UBF8	GO:0004430	1-phosphatidylinositol 4-kinase activity	F
UniProtKB	Q9UBF8	GO:0004430	1-phosphatidylinositol 4-kinase activity	F
UniProtKB	Q9UBF8	GO:0004430	1-phosphatidylinositol 4-kinase activity	F
UniProtKB	Q9UBF8	GO:0004430	1-phosphatidylinositol 4-kinase activity	F
UniProtKB	Q9UBF8	GO:0004430	1-phosphatidylinositol 4-kinase activity	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0005515	protein binding	F
UniProtKB	Q9UBF8	GO:0071889	14-3-3 protein binding	F
UniProtKB	Q9UEE5	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEE5	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEE5	GO:0005524	ATP binding	F
UniProtKB	Q9UEW8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEW8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEW8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEW8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEW8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEW8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEW8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEW8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UEW8	GO:0005515	protein binding	F
UniProtKB	Q9UEW8	GO:0005515	protein binding	F
UniProtKB	Q9UEW8	GO:0005515	protein binding	F
UniProtKB	Q9UEW8	GO:0005515	protein binding	F
UniProtKB	Q9UEW8	GO:0005515	protein binding	F
UniProtKB	Q9UEW8	GO:0005515	protein binding	F
UniProtKB	Q9UEW8	GO:0016301	kinase activity	F
UniProtKB	Q9UEW8	GO:0016301	kinase activity	F
UniProtKB	Q9UF33	GO:0003674	molecular_function	F
UniProtKB	Q9UF33	GO:0005005	transmembrane-ephrin receptor activity	F
UniProtKB	Q9UF33	GO:0005515	protein binding	F
UniProtKB	Q9UF33	GO:0005515	protein binding	F
UniProtKB	Q9UF33	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0004672	protein kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0005515	protein binding	F
UniProtKB	Q9UHD2	GO:0019903	protein phosphatase binding	F
UniProtKB	Q9UHD2	GO:0051219	phosphoprotein binding	F
UniProtKB	Q9UIK4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UIK4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UIK4	GO:0005515	protein binding	F
UniProtKB	Q9UIK4	GO:0005515	protein binding	F
UniProtKB	Q9UIK4	GO:0005515	protein binding	F
UniProtKB	Q9UIK4	GO:0005515	protein binding	F
UniProtKB	Q9UIK4	GO:0005516	calmodulin binding	F
UniProtKB	Q9UIK4	GO:0005524	ATP binding	F
UniProtKB	Q9UIK4	GO:0042802	identical protein binding	F
UniProtKB	Q9UIK4	GO:0042802	identical protein binding	F
UniProtKB	Q9UK32	GO:0004672	protein kinase activity	F
UniProtKB	Q9UK32	GO:0004711	ribosomal protein S6 kinase activity	F
UniProtKB	Q9UK32	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0004672	protein kinase activity	F
UniProtKB	Q9UKE5	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UKE5	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UKE5	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKE5	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UKI8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UKI8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005515	protein binding	F
UniProtKB	Q9UKI8	GO:0005524	ATP binding	F
UniProtKB	Q9UL54	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UL54	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UL54	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UL54	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UL54	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	Q9UL54	GO:0005515	protein binding	F
UniProtKB	Q9UL54	GO:0005515	protein binding	F
UniProtKB	Q9UL54	GO:0005515	protein binding	F
UniProtKB	Q9UL54	GO:0031434	mitogen-activated protein kinase kinase binding	F
UniProtKB	Q9UL54	GO:0031434	mitogen-activated protein kinase kinase binding	F
UniProtKB	Q9UL54	GO:0038191	neuropilin binding	F
UniProtKB	Q9UL54	GO:0043539	protein serine/threonine kinase activator activity	F
UniProtKB	Q9UL54	GO:0048156	tau protein binding	F
UniProtKB	Q9UL54	GO:0050321	tau-protein kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004714	transmembrane receptor protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004714	transmembrane receptor protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004714	transmembrane receptor protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004714	transmembrane receptor protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0004714	transmembrane receptor protein tyrosine kinase activity	F
UniProtKB	Q9UM73	GO:0005515	protein binding	F
UniProtKB	Q9UM73	GO:0005515	protein binding	F
UniProtKB	Q9UM73	GO:0005515	protein binding	F
UniProtKB	Q9UM73	GO:0005515	protein binding	F
UniProtKB	Q9UM73	GO:0005515	protein binding	F
UniProtKB	Q9UM73	GO:0008201	heparin binding	F
UniProtKB	Q9UM73	GO:0008201	heparin binding	F
UniProtKB	Q9UM73	GO:0030298	receptor signaling protein tyrosine kinase activator activity	F
UniProtKB	Q9UM73	GO:0030298	receptor signaling protein tyrosine kinase activator activity	F
UniProtKB	Q9UM73	GO:0042802	identical protein binding	F
UniProtKB	Q9UPE1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UPE1	GO:0005515	protein binding	F
UniProtKB	Q9UPE1	GO:0005515	protein binding	F
UniProtKB	Q9UPE1	GO:0005515	protein binding	F
UniProtKB	Q9UPZ9	GO:0000287	magnesium ion binding	F
UniProtKB	Q9UPZ9	GO:0004672	protein kinase activity	F
UniProtKB	Q9UPZ9	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UPZ9	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UPZ9	GO:0005515	protein binding	F
UniProtKB	Q9UPZ9	GO:0005515	protein binding	F
UniProtKB	Q9UPZ9	GO:0005515	protein binding	F
UniProtKB	Q9UPZ9	GO:0005515	protein binding	F
UniProtKB	Q9UPZ9	GO:0005524	ATP binding	F
UniProtKB	Q9UQ88	GO:0004672	protein kinase activity	F
UniProtKB	Q9UQ88	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UQ88	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UQ88	GO:0005524	ATP binding	F
UniProtKB	Q9UQB9	GO:0004672	protein kinase activity	F
UniProtKB	Q9UQB9	GO:0004712	protein serine/threonine/tyrosine kinase activity	F
UniProtKB	Q9UQB9	GO:0005515	protein binding	F
UniProtKB	Q9UQB9	GO:0005515	protein binding	F
UniProtKB	Q9UQB9	GO:0005515	protein binding	F
UniProtKB	Q9UQB9	GO:0005515	protein binding	F
UniProtKB	Q9UQB9	GO:0005515	protein binding	F
UniProtKB	Q9UQB9	GO:0005515	protein binding	F
UniProtKB	Q9UQB9	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UQM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UQM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9UQM7	GO:0004683	calmodulin-dependent protein kinase activity	F
UniProtKB	Q9UQM7	GO:0004683	calmodulin-dependent protein kinase activity	F
UniProtKB	Q9UQM7	GO:0004683	calmodulin-dependent protein kinase activity	F
UniProtKB	Q9UQM7	GO:0004683	calmodulin-dependent protein kinase activity	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
UniProtKB	Q9UQM7	GO:0005515	protein binding	F
